"","Gene","effect.size","p.value","q.value"
"ENSG00000245164.LINC00861","ENSG00000213949.ITGA1",1.08471324076453,1.60383278382819e-07,6.22424311524361e-06
"ENSG00000115053.NCL","ENSG00000229255.RP11.407H12.8",1.08470200033715,1.93166708067944e-07,7.30270762278415e-06
"ENSG00000232956.SNHG15","ENSG00000186001.LRCH3",1.08468610661253,5.24905341227931e-06,0.000112762923078898
"ENSG00000175203.DCTN2","ENSG00000270933.CTD.2227E11.1",1.08467722631938,4.8413666654374e-06,0.000106059392353804
"ENSG00000177868.CCDC23","ENSG00000224311.RP11.40H20.4",1.08461649802706,4.06022996940124e-05,0.0005310067403359
"ENSG00000134809.TIMM10","ENSG00000236355.RP3.503A6.2",1.08457360492362,3.25300702649112e-05,0.000457461615422791
"ENSG00000147140.NONO","ENSG00000249356.RP11.21I10.2",1.0845234924977,8.18435794609824e-06,0.000158973435945873
"ENSG00000108946.PRKAR1A","ENSG00000137133.HINT2",1.08449893843605,7.13201236670124e-05,0.000810570754909924
"ENSG00000163660.CCNL1","ENSG00000121152.NCAPH",1.08447005486792,6.69877902009335e-09,3.44987119534808e-07
"ENSG00000167895.TMC8","ENSG00000234734.SPATA31A7",1.08443419418364,5.91037508782252e-05,0.000704769695234407
"ENSG00000142230.SAE1","ENSG00000236799.RP11.383C6.2",1.08442999983931,6.9519405823185e-05,0.000794656435489376
"ENSG00000144029.MRPS5","ENSG00000233882.RP11.309H21.2",1.08440426994345,3.8628469256993e-05,0.000513653511299372
"ENSG00000113013.HSPA9","ENSG00000272498.RP11.415F23.3",1.08434341227358,5.63411970750174e-05,0.00068218795434858
"ENSG00000184007.PTP4A2","ENSG00000158825.CDA",1.08423172195044,4.18819304463025e-08,1.84736153855161e-06
"ENSG00000123992.DNPEP","ENSG00000162852.CNST",1.0842168799908,0.000354985514013147,0.00261369743799092
"ENSG00000145860.RNF145","ENSG00000157093.LYZL4",1.08417933233424,0.000316325214176254,0.00239284515924118
"ENSG00000105438.KDELR1","ENSG00000232139.LINC00867",1.08412302378933,3.45388284392678e-05,0.000476220966649962
"ENSG00000096080.MRPS18A","ENSG00000239523.MYLK.AS1",1.08411722817166,0.00104676573382871,0.00603878930006236
"ENSG00000103510.KAT8","ENSG00000246130.RP11.875O11.2",1.08410640992485,0.000442002891547246,0.00305158155740318
"ENSG00000188603.CLN3","ENSG00000254774.RP11.148O21.3",1.08409573477842,0.000496504308012915,0.00333835200747569
"ENSG00000181610.MRPS23","ENSG00000120159.CAAP1",1.08406602337984,0.000292730290714059,0.00225099906761759
"ENSG00000171497.PPID","ENSG00000003400.CASP10",1.08405102696854,0.000434004796983155,0.00301493306836093
"ENSG00000213462.ERV3.1","ENSG00000244459.RP11.1398P2.1",1.08402206785606,0.00151014608308212,0.00807588450724465
"ENSG00000117616.C1orf63","ENSG00000132906.CASP9",1.0840010471812,7.45831142187643e-07,2.30711240493272e-05
"ENSG00000160446.ZDHHC12","ENSG00000152377.SPOCK1",1.08397464731483,4.97091290830227e-05,0.000622343925543363
"ENSG00000134996.OSTF1","ENSG00000145721.LIX1",1.08396943109879,9.99074180053428e-09,4.98360170181102e-07
"ENSG00000002330.BAD","ENSG00000242973.RP11.446F17.3",1.08394359614956,8.00513996053382e-05,0.00087766364757176
"ENSG00000090487.SPG21","ENSG00000147100.SLC16A2",1.08394067864875,1.89996007195803e-05,0.000306811348908138
"ENSG00000214046.SMIM7","ENSG00000272767.JMJD1C.AS1",1.08387820693284,1.47368655201935e-05,0.000251397468654689
"ENSG00000143384.MCL1","ENSG00000142864.SERBP1",1.08381530687502,8.29859270312941e-07,2.53412955061107e-05
"ENSG00000163636.PSMD6","ENSG00000138039.LHCGR",1.08381283282491,2.77430010725775e-05,0.000405400985765311
"ENSG00000149182.ARFGAP2","ENSG00000180316.PNPLA1",1.08380178779467,5.75063971143448e-05,0.000692657646658559
"ENSG00000134748.PRPF38A","ENSG00000162526.TSSK3",1.08378609113521,0.000280151565504587,0.00218513634084728
"ENSG00000137815.RTF1","ENSG00000240257.GAGE2D",1.08375271015695,1.82761690992942e-06,4.8167690482303e-05
"ENSG00000182208.MOB2","ENSG00000112462.OR12D3",1.08372440299559,6.40294046078836e-05,0.000746226486118178
"ENSG00000127054.CPSF3L","ENSG00000230699.RP11.54O7.1",1.08372019170332,0.000184746338018311,0.00159235830407832
"ENSG00000175309.PHYKPL","ENSG00000114650.SCAP",1.08365820138936,0.000304751572347073,0.00232653894674418
"ENSG00000162521.RBBP4","ENSG00000219073.CELA3B",1.08361333649699,0.000102261664710017,0.0010493247286211
"ENSG00000173418.NAA20","ENSG00000136935.GOLGA1",1.08360146252775,7.74387556883863e-05,0.00085790435444314
"ENSG00000151923.TIAL1","ENSG00000260286.C6orf229",1.08357199290056,6.28349631424919e-05,0.00073772040830572
"ENSG00000125995.ROMO1","ENSG00000188483.IER5L",1.08353776291666,7.74512674296097e-06,0.000152462179842068
"ENSG00000157778.PSMG3","ENSG00000136521.NDUFB5",1.08351237929475,0.000262313042018581,0.00208005618629383
"ENSG00000239697.TNFSF12","ENSG00000264448.MIR378D2",1.08350498244401,0.000864796285233806,0.00517222009263345
"ENSG00000170348.TMED10","ENSG00000226179.LINC00685",1.08348612913426,4.78541736768347e-07,1.59138094138235e-05
"ENSG00000170430.MGMT","ENSG00000124575.HIST1H1D",1.08346546914287,1.25098864213695e-05,0.000221517963135706
"ENSG00000103018.CYB5B","ENSG00000255101.RP11.412B14.1",1.08344507834053,4.39727765771908e-05,0.000566838588839087
"ENSG00000134851.TMEM165","ENSG00000115159.GPD2",1.08344131392409,0.000203507512435774,0.00171737628408489
"ENSG00000205138.SDHAF1","ENSG00000204021.LIPK",1.08337889383582,0.000385452696893323,0.00277162307143482
"ENSG00000100412.ACO2","ENSG00000255388.RP11.124G5.3",1.08337543614229,0.000280142058880187,0.00218513634084728
"ENSG00000106615.RHEB","ENSG00000163739.CXCL1",1.08336507905535,0.000118661077397615,0.00116311050916232
"ENSG00000179218.CALR","ENSG00000236208.C10orf71.AS1",1.08332228447547,1.95431299143994e-08,9.17227439701678e-07
"ENSG00000198918.RPL39","ENSG00000251248.RP11.223C24.2",1.08323932116174,2.10918834766673e-11,1.48854014684406e-09
"ENSG00000135924.DNAJB2","ENSG00000242042.RP11.690C23.2",1.08312761024893,0.000397076214107365,0.00282429535640756
"ENSG00000119431.HDHD3","ENSG00000164904.ALDH7A1",1.08310583835765,0.00142223785981211,0.00767508989485127
"ENSG00000106628.POLD2","ENSG00000270170.NCBP2.AS2",1.08309864932927,9.66215895730196e-05,0.00100973084199531
"ENSG00000130638.ATXN10","ENSG00000110492.MDK",1.08309198698442,4.40539493103113e-05,0.000566838588839087
"ENSG00000112667.DNPH1","ENSG00000114023.FAM162A",1.08299980102888,2.31305078222073e-06,5.90029218945329e-05
"ENSG00000147065.MSN","ENSG00000250046.RP11.148B6.2",1.08298333894565,4.94073247535586e-07,1.63731577944184e-05
"ENSG00000021355.SERPINB1","ENSG00000145029.NICN1",1.08296582089432,9.28967398441589e-08,3.73448813867183e-06
"ENSG00000171148.TADA3","ENSG00000243491.RP11.521D12.5",1.082887592015,2.22817473802565e-05,0.000344347585833291
"ENSG00000007520.TSR3","ENSG00000101977.MCF2",1.08283926802669,0.000328328621245422,0.00245730631493775
"ENSG00000119929.CUTC","ENSG00000238221.RP11.69L16.4",1.08283044652546,0.000462919802402732,0.00315850792931219
"ENSG00000167461.RAB8A","ENSG00000151150.ANK3",1.0827912695015,3.0680835383715e-05,0.000437592304069379
"ENSG00000117602.RCAN3","ENSG00000204464.C1orf195",1.08272401407738,2.41352426605988e-05,0.000366451831791004
"ENSG00000124783.SSR1","ENSG00000272104.XXcos.LUCA11.5",1.08271998893943,4.60791609896889e-05,0.000587316663985634
"ENSG00000146540.C7orf50","ENSG00000273190.RP11.255C15.4",1.08271187821108,1.57265253618197e-05,0.000264025498475307
"ENSG00000132612.VPS4A","ENSG00000078668.VDAC3",1.0826712509778,0.000278487293528631,0.00217571766223373
"ENSG00000137714.FDX1","ENSG00000272356.RP5.1112D6.8",1.08264475589951,4.01063465442428e-05,0.000525964510255022
"ENSG00000076944.STXBP2","ENSG00000204365.C10orf126",1.08263772560216,7.31506856341268e-06,0.000146630310004404
"ENSG00000128534.NAA38","ENSG00000272862.RP11.814H16.2",1.08261083673714,2.28816204257445e-06,5.85015036871637e-05
"ENSG00000065135.GNAI3","ENSG00000225762.RP11.511I2.2",1.08250108757089,0.000153872846372987,0.0013995451492302
"ENSG00000198171.DDRGK1","ENSG00000119402.FBXW2",1.08234269949212,6.75965553097193e-06,0.000138203043071534
"ENSG00000159079.C21orf59","ENSG00000213593.TMX2",1.08232476200689,5.97350576575163e-05,0.000709413418876376
"ENSG00000127022.CANX","ENSG00000232112.TMA7",1.08224381404376,5.74506006091867e-05,0.00069242327299687
"ENSG00000107742.SPOCK2","ENSG00000169223.LMAN2",1.08221778385845,2.98807564446807e-08,1.36541442219039e-06
"ENSG00000181924.COA4","ENSG00000272008.RP11.393I2.4",1.08219623040125,6.9850404090426e-05,0.000797005658648544
"ENSG00000186470.BTN3A2","ENSG00000198643.FAM3D",1.08219591447976,1.08936014478528e-06,3.16912329143258e-05
"ENSG00000204209.DAXX","ENSG00000261364.RP11.59E19.4",1.08217114126689,0.000317183560874566,0.00239743464992656
"ENSG00000151702.FLI1","ENSG00000231028.LINC00271",1.08215894463755,9.03723012363272e-05,0.000960962165211057
"ENSG00000211460.TSN","ENSG00000196550.FAM72A",1.08215268194946,0.000288180133404351,0.00222498883388165
"ENSG00000092531.SNAP23","ENSG00000122824.NUDT10",1.08210825169289,0.000141952869498919,0.00131214517164541
"ENSG00000116670.MAD2L2","ENSG00000162408.NOL9",1.08208470282931,0.000277303320414119,0.00216824569983218
"ENSG00000159496.RGL4","ENSG00000110315.RNF141",1.08208005809223,6.57778560706346e-06,0.000135356052637791
"ENSG00000109536.FRG1","ENSG00000272807.RP11.260M2.1",1.08207441945449,3.36182649770406e-05,0.000468614512902347
"ENSG00000104852.SNRNP70","ENSG00000138152.BTBD16",1.08205386426757,8.23735287619972e-06,0.000159514999040636
"ENSG00000168259.DNAJC7","ENSG00000178209.PLEC",1.08204044512846,2.82860973433469e-05,0.000411443957921736
"ENSG00000109062.SLC9A3R1","ENSG00000165275.TRMT10B",1.08194624611492,8.24011419446194e-08,3.3839520684369e-06
"ENSG00000161265.U2AF1L4","ENSG00000224914.LINC00863",1.08193192762574,1.16562572041973e-05,0.000208749982167274
"ENSG00000146963.C7orf55.LUC7L2","ENSG00000171476.HOPX",1.08192261734478,0.000607542416525603,0.00390051238102944
"ENSG00000166902.MRPL16","ENSG00000096264.NCR2",1.08183809583758,4.85288251948256e-05,0.000611989916669359
"ENSG00000157916.RER1","ENSG00000225905.RP4.758J18.7",1.08179611126785,4.50159529559189e-06,9.98578560622856e-05
"ENSG00000115977.AAK1","ENSG00000120332.TNN",1.08176714248717,9.93576831590786e-05,0.00102838710081273
"ENSG00000174851.YIF1A","ENSG00000225096.XXbac.BPG55C20.7",1.08176637876288,4.7540229240544e-05,0.000601889829982936
"ENSG00000136167.LCP1","ENSG00000087087.SRRT",1.08175258455013,1.64004433786115e-08,7.85202132109153e-07
"ENSG00000131634.TMEM204","ENSG00000227234.SPANXB2",1.08170437331409,3.92328004986698e-06,8.94235662083915e-05
"ENSG00000106554.CHCHD3","ENSG00000180613.GSX2",1.08170390745404,0.000651606288367093,0.0041191303536476
"ENSG00000125870.SNRPB2","ENSG00000237336.RP11.230L22.4",1.08157757248359,1.28495987078055e-06,3.63277601449903e-05
"ENSG00000128590.DNAJB9","ENSG00000250338.RP11.395I6.2",1.08155729051218,3.46665105750003e-05,0.000476969801712856
"ENSG00000162384.C1orf123","ENSG00000121905.HPCA",1.08153958397172,2.73334274081925e-05,0.000402191860434833
"ENSG00000106052.TAX1BP1","ENSG00000187527.ATP13A5",1.08152360036851,1.02069735198472e-05,0.000189263143852844
"ENSG00000196591.HDAC2","ENSG00000243620.RP11.649A16.1",1.08146968771155,8.72079145168443e-05,0.000936723117879632
"ENSG00000129355.CDKN2D","ENSG00000150201.FXYD4",1.08146411702929,4.88841707326828e-07,1.62280117301615e-05
"ENSG00000217555.CKLF","ENSG00000254111.RP11.150O12.5",1.08144652914977,1.45947554805219e-07,5.6871792572872e-06
"ENSG00000152219.ARL14EP","ENSG00000204257.HLA.DMA",1.08143446247543,0.000262588321258726,0.0020813729041535
"ENSG00000157036.EXOG","ENSG00000224165.DNAJC27.AS1",1.08134970818181,0.000215040192285387,0.00178622095204797
"ENSG00000137207.YIPF3","ENSG00000273033.RP11.67L2.2",1.08134729711149,4.67836453166173e-05,0.000594704710812637
"ENSG00000135070.ISCA1","ENSG00000181751.C5orf30",1.08127760103624,0.00123625405112854,0.00688795934042524
"ENSG00000127483.HP1BP3","ENSG00000116691.MIIP",1.08123317125299,2.0682211823205e-05,0.000325971502308661
"ENSG00000186517.ARHGAP30","ENSG00000117620.SLC35A3",1.08123317125299,2.19903002512187e-05,0.000342061364315895
"ENSG00000185811.IKZF1","ENSG00000215375.MYL5",1.08117437060692,5.28057921651758e-05,0.000652115599291915
"ENSG00000130204.TOMM40","ENSG00000065618.COL17A1",1.08112936972067,0.0003414655119832,0.00253966027827308
"ENSG00000139168.ZCRB1","ENSG00000225532.XX.C2158C6.3",1.08110965239042,1.04982608656075e-05,0.000192535477183976
"ENSG00000250317.SMIM20","ENSG00000076003.MCM6",1.08110484802167,4.98475064497646e-05,0.000622848678950992
"ENSG00000212907.MT.ND4L","ENSG00000168569.TMEM223",1.08109936003012,0.00170806926340926,0.00888056202299137
"ENSG00000131446.MGAT1","ENSG00000068745.IP6K2",1.08108788367163,3.46646562974404e-05,0.000476969801712856
"ENSG00000155368.DBI","ENSG00000117266.CDK18",1.08108551711732,3.20045361759084e-10,1.97361306418102e-08
"ENSG00000168303.MPLKIP","ENSG00000272741.RP11.447L10.1",1.08102303761446,4.22148261367081e-05,0.000548332319042244
"ENSG00000106733.NMRK1","ENSG00000251606.CTD.2215E18.1",1.08099863657329,5.00244038168582e-05,0.000624558837085733
"ENSG00000114383.TUSC2","ENSG00000232518.AC074366.3",1.08098917109875,0.000248404728149782,0.0019997262758319
"ENSG00000099992.TBC1D10A","ENSG00000110768.GTF2H1",1.08092387014695,0.000646977498886786,0.00409709413136846
"ENSG00000135446.CDK4","ENSG00000222004.C7orf71",1.0809177215993,0.000180111175177206,0.00156641645047999
"ENSG00000182087.TMEM259","ENSG00000226647.RP11.336A10.2",1.08088173326821,8.39817101035795e-05,0.000910279571117012
"ENSG00000163156.SCNM1","ENSG00000226088.RP11.180O5.2",1.08081361464068,1.55522498718291e-05,0.000261791626596912
"ENSG00000115073.ACTR1B","ENSG00000230260.RP11.75C23.1",1.08074390911233,5.50714118701769e-05,0.00067053402759503
"ENSG00000119705.SLIRP","ENSG00000183943.PRKX",1.08071876380832,0.00024282805320049,0.00196646347375067
"ENSG00000134480.CCNH","ENSG00000144504.ANKMY1",1.08068412826327,0.000344225339616763,0.00255421099937594
"ENSG00000127837.AAMP","ENSG00000214837.RP11.261C10.3",1.08065135863815,9.99842938736749e-05,0.00103318911050047
"ENSG00000113575.PPP2CA","ENSG00000144711.IQSEC1",1.08061549223247,2.91676818394155e-05,0.00042169209214724
"ENSG00000150593.PDCD4","ENSG00000137177.KIF13A",1.08060348568623,8.41513010616148e-05,0.000911015274976751
"ENSG00000081019.RSBN1","ENSG00000232993.RP11.334A14.5",1.08056339662595,1.12126773697135e-05,0.000202135825241146
"ENSG00000113312.TTC1","ENSG00000008324.SS18L2",1.08051086569917,1.00246566305292e-05,0.000186907859192498
"ENSG00000160410.SHKBP1","ENSG00000229278.RP11.483F11.7",1.08045826085071,1.1481158414234e-05,0.000205807595092408
"ENSG00000172216.CEBPB","ENSG00000160360.GPSM1",1.08043770000036,1.40480340933714e-06,3.91352762645018e-05
"ENSG00000083457.ITGAE","ENSG00000253238.RP11.941H19.3",1.08032285275238,3.65449207674815e-05,0.000494225312437445
"ENSG00000005486.RHBDD2","ENSG00000072832.CRMP1",1.0802480418309,0.000173296593458824,0.00152736659961049
"ENSG00000132432.SEC61G","ENSG00000249592.RP11.440L14.1",1.08023579798816,1.26534994803229e-05,0.000223193138287084
"ENSG00000129460.NGDN","ENSG00000270810.RP11.274B21.8",1.08020551052182,0.000161940212342466,0.00145655165903147
"ENSG00000100092.SH3BP1","ENSG00000255480.RP4.710M3.2",1.08020318272623,1.42489725404386e-05,0.00024527025452399
"ENSG00000244187.TMEM141","ENSG00000253305.PCDHGB6",1.08018475069914,3.78756099557743e-05,0.000508253343455831
"ENSG00000125611.CHCHD5","ENSG00000257315.ZBED6",1.08008976360377,1.30643178520672e-05,0.000228595570864224
"ENSG00000013441.CLK1","ENSG00000116918.TSNAX",1.08003318345341,0.000127766946022649,0.00122096246562768
"ENSG00000117133.RPF1","ENSG00000238186.RP11.656D10.6",1.08002546361934,0.000133717535614035,0.00125857729486843
"ENSG00000086061.DNAJA1","ENSG00000253572.RP11.107N7.1",1.08000497750634,4.49640694299928e-06,9.98578560622856e-05
"ENSG00000242114.MTFP1","ENSG00000179057.IGSF22",1.08000452492696,0.00106600670821369,0.00612937773838622
"ENSG00000177963.RIC8A","ENSG00000196747.HIST1H2AI",1.07992655315853,0.000385273009590412,0.00277162307143482
"ENSG00000198898.CAPZA2","ENSG00000245870.LINC00682",1.07988395902554,6.16482039537131e-05,0.000726472805403836
"ENSG00000243279.PRAF2","ENSG00000169836.TACR3",1.07978330081369,7.27403294301632e-05,0.000821616465496004
"ENSG00000122257.RBBP6","ENSG00000260093.RP11.1E4.1",1.07975059909469,1.23920996301405e-05,0.000220066596880082
"ENSG00000189227.C15orf61","ENSG00000272066.RP3.326L13.2",1.07974913358594,0.000473185990869649,0.00321123024720457
"ENSG00000164924.YWHAZ","ENSG00000164188.RANBP3L",1.07970594588846,2.6937500650239e-07,9.64145458421273e-06
"ENSG00000124299.PEPD","ENSG00000133661.SFTPD",1.07957648079908,0.000114325761183922,0.00113699236918562
"ENSG00000138071.ACTR2","ENSG00000226375.RP3.395P12.2",1.07955524161192,3.11818055134895e-05,0.000442749108837215
"ENSG00000103152.MPG","ENSG00000165704.HPRT1",1.07953593588332,4.36502892539576e-06,9.7395346807279e-05
"ENSG00000145907.G3BP1","ENSG00000185313.SCN10A",1.07948647717077,0.00116482337942153,0.00657819297032772
"ENSG00000175193.PARL","ENSG00000229743.LINC01159",1.07945267211598,0.000192636791966071,0.00164163419987186
"ENSG00000146223.RPL7L1","ENSG00000065518.NDUFB4",1.07943530288733,0.000125212923141512,0.00120899755567191
"ENSG00000204370.SDHD","ENSG00000232316.RP1.124C6.1",1.07925411989678,6.82443139329488e-05,0.000784315682745681
"ENSG00000100528.CNIH1","ENSG00000197448.GSTK1",1.07919864526304,4.05872342908451e-05,0.0005310067403359
"ENSG00000131966.ACTR10","ENSG00000221858.OR2A12",1.07918276876187,0.000273671408940415,0.00214581208665759
"ENSG00000102409.BEX4","ENSG00000251199.RP11.400D2.2",1.0790113716513,3.25629441412742e-05,0.000457586209890841
"ENSG00000136104.RNASEH2B","ENSG00000270249.RP11.514P8.7",1.07893453955697,2.41135970829337e-06,6.07634987336127e-05
"ENSG00000204822.MRPL53","ENSG00000198216.CACNA1E",1.07892864783773,0.00174658989278175,0.00905366441973782
"ENSG00000149091.DGKZ","ENSG00000196748.CLPSL2",1.07877434227754,0.000140427966567657,0.00130275311730609
"ENSG00000129055.ANAPC13","ENSG00000115386.REG1A",1.0786568466428,0.000180328592317701,0.00156759184608293
"ENSG00000139597.N4BP2L1","ENSG00000160870.CYP3A7",1.07852418371214,0.000258114987563054,0.00205703935090506
"ENSG00000173465.SSSCA1","ENSG00000012660.ELOVL5",1.07850627029779,0.000130135817625604,0.00123986900242794
"ENSG00000100445.SDR39U1","ENSG00000226380.MIR29A",1.07850327399134,0.000143707601437065,0.00132287359680351
"ENSG00000102241.HTATSF1","ENSG00000270265.RP11.731D1.4",1.07846622084713,0.00043708149482371,0.00303242793337409
"ENSG00000153774.CFDP1","ENSG00000104237.RP1",1.07846564692752,2.63551500937117e-05,0.000390511185875332
"ENSG00000137106.GRHPR","ENSG00000248708.CTD.2316B1.2",1.07841799288705,1.55210206674421e-05,0.000261531808102203
"ENSG00000147010.SH3KBP1","ENSG00000273389.RP13.514E23.2",1.07834031680628,7.28995968496297e-06,0.000146375323284478
"ENSG00000174574.AKIRIN1","ENSG00000225643.RP11.70P17.1",1.07833821496072,6.37361832504709e-05,0.000744174615096644
"ENSG00000213246.SUPT4H1","ENSG00000260390.RP11.575I8.1",1.078311092024,2.47468264683589e-07,8.98191958770626e-06
"ENSG00000257621.RP11.349A22.5","ENSG00000221938.OR2A14",1.0783065055514,9.67698778817454e-05,0.00100973084199531
"ENSG00000140280.LYSMD2","ENSG00000233661.SPIN4.AS1",1.07825485216573,0.000267191690630713,0.0021098950312872
"ENSG00000213585.VDAC1","ENSG00000144712.CAND2",1.07823638174488,5.40581712272217e-06,0.000115479647167568
"ENSG00000166946.CCNDBP1","ENSG00000155622.XAGE2B",1.07819438366742,1.61840419493728e-06,4.39297605904984e-05
