"","Gene","effect.size","p.value","q.value"
"CTSK__chr1","CTBP1.AS1__chr4",1.76936077431013,0.000100902751207227,0.00104428269020491
"SAMD5__chr6","RPS6KA2.IT1__chr6",1.76892181011779,5.94172991914605e-22,1.57485009834533e-20
"SLC44A2__chr19","SLC22A4__chr5",1.76858952074831,1.73250260665428e-18,4.05710461716885e-17
"RPL22L1__chr3","RNASEH1__chr2",1.76778346820116,3.17855912943743e-12,5.57738258385409e-11
"F2RL1__chr5","EVI2A__chr17",1.76698604849966,5.83705297532198e-18,1.34358863736461e-16
"LXN__chr3","LRRC24__chr8",1.76683242330315,7.33450166888967e-07,9.20979485306824e-06
"LMO7__chr13","LINC00571__chr13",1.76669660073859,1.17740208991281e-13,2.24526182595079e-12
"TSPAN6__chrX","TRAF3IP2__chr6",1.7654314221307,5.45005782391499e-22,1.44859624129881e-20
"FRMD4A__chr10","FOSB__chr19",1.76515386838246,3.44873284874312e-08,4.79221715996672e-07
"HIF1A__chr14","HECTD1__chr14",1.76422564815809,7.67003950314452e-18,1.75908260352458e-16
"PPFIBP1__chr12","PNLIPRP2__chr10",1.76212820293095,1.06337014047935e-15,2.25539493993028e-14
"KCNK16__chr6","KANSL1L__chr2",1.76181415459391,3.62181484989366e-17,8.12886663103211e-16
"MAP3K5__chr6","LYRM9__chr17",1.75510804044658,8.81907950584997e-18,2.02015714547337e-16
"FAM107B__chr10","EZH1__chr17",1.75207231564528,4.64772172072035e-14,9.05491186372918e-13
"GGT1__chr22","GCNT1__chr9",1.75204615142554,9.68835576752869e-07,1.2101159768325e-05
"LRRC59__chr17","LOXL2__chr8",1.75071431039185,1.39652291957525e-19,3.42746625118611e-18
"GLT8D2__chr12","GIPR__chr19",1.75052314176346,1.08974273749973e-08,1.55069799467014e-07
"RGS9__chr17","RBM47__chr4",1.75050934282564,1.64308545031955e-19,4.01695069083297e-18
"LOC283070__chr10","LOC100506990__chr8",1.75046472270998,7.41382030303748e-15,1.49846391536687e-13
"TNFRSF10B__chr8","TMEM17__chr2",1.74976674970992,1.67118614213615e-20,4.21094342854519e-19
"BAIAP2L1__chr7","BAG2__chr6",1.74888020852355,7.50986985190672e-20,1.86493456585195e-18
"SYNGR4__chr19","STAU2__chr8",1.74755250523386,3.84746369044921e-10,5.92095837313593e-09
"BMF__chr15","BLNK__chr10",1.74744949508169,2.03034697807796e-10,3.17103282576177e-09
"ZNF117__chr7","YWHAZ__chr8",1.74633645986475,5.88769762940749e-11,9.50068247334819e-10
"RAB11FIP1__chr8","PTCRA__chr6",1.74531789109774,4.71623955189248e-11,7.6570012930983e-10
"FOSL2__chr2","FLJ46300__chr10",1.74405211960117,4.94845851478543e-16,1.06027175751037e-14
"TRIM50__chr7","TNNT1__chr19",1.7439273357429,0.000842196321948108,0.00770742183640453
"ADRA2A__chr10","ADPRHL1__chr13",1.74371698822943,9.54362348461309e-09,1.36117280462051e-07
"TTYH3__chr7","TRIM65__chr17",1.74327370832784,8.1748898933545e-15,1.64700500218138e-13
"MAP1A__chr15","LY6G5C__chr6",1.74246104866889,1.70096152201042e-16,3.72045958830475e-15
"FSIP2__chr2","FOXK1__chr7",1.74048359513659,5.42407247690145e-08,7.43322129575661e-07
"TFCP2L1__chr2","TAZ__chrX",1.74038266138512,1.73249106087868e-12,3.074236250562e-11
"GPC1__chr2","GNL3L__chrX",1.74007966714013,9.9232044113293e-08,1.33093482587155e-06
"IFIT2__chr10","HTR2B__chr2",1.73952011734597,2.8454189971356e-07,3.6881157892914e-06
"MNX1__chr7","MIIP__chr1",1.73950841911711,1.10776487112076e-10,1.75331160254942e-09
"FSTL3__chr19","FOXL1__chr16",1.73782659634336,1.23127891771162e-05,0.000139752005927412
"PXDC1__chr6","PSMD10__chrX",1.73710235244113,3.7882780751941e-15,7.75632492578744e-14
"ZPLD1__chr3","ZNF587B__chr19",1.73686459391229,2.58952629358016e-05,0.000285846190981763
"INA__chr10","IL11RA__chr9",1.73592698964569,5.9419036931052e-20,1.48139968327575e-18
"SOCS1__chr16","SNAPC4__chr9",1.73563815256797,6.50286131753646e-09,9.39534198614709e-08
"SYT4__chr18","STK38L__chr12",1.73426518093895,4.49479127578285e-25,1.29485618185586e-23
"RAMP1__chr2","PXN.AS1__chr12",1.73167146711021,1.0749321687661e-07,1.43765521056913e-06
"ZNF208__chr19","ZBTB47__chr3",1.73103824807148,6.04204900030609e-17,1.34017185455146e-15
"SLC16A1__chr1","SH2B1__chr16",1.73060537746983,9.04805804571825e-07,1.13238543674161e-05
"ANXA9__chr1","ANXA2P1__chr4",1.72980666714392,3.80760872372987e-06,4.53410142791727e-05
"CDH3__chr16","CDC42EP3__chr2",1.72481587437495,0.000231673825725548,0.00230794515475034
"MCM6__chr2","MAP7D3__chrX",1.72304828169503,0.000987658660644033,0.008934788592078
"SLC2A2__chr3","SKIV2L2__chr5",1.71746590803087,1.17192669091652e-06,1.45226692491413e-05
"ERRFI1__chr1","ERCC.00137",1.71703350053404,9.31220644373935e-15,1.8721497592956e-13
"ABTB2__chr11","ABTB1__chr3",1.71626793657952,1.08062819574425e-05,0.000123468631458131
"CCRL1__chr3","CCND1__chr11",1.7162009266579,3.28912823638205e-05,0.000358796978238648
"ITGAV__chr2","IQCB1__chr3",1.71495139518893,7.06532424936988e-18,1.62236327660501e-16
"AHNAK2__chr14","AGXT2L1__chr4",1.71431787677412,0.000568794260630962,0.00537185104318037
"HK2__chr2","HHIPL2__chr1",1.71425711569337,1.88381658225205e-07,2.4739656547185e-06
"SUSD4__chr1","ST7.OT3__chr7",1.71372662370329,1.4153223504168e-13,2.68541784921452e-12
"KIAA1217__chr10","KDELC1__chr13",1.71306212651783,4.71503884813162e-19,1.12648298548662e-17
"KCNMA1__chr10","KAT6B__chr10",1.71274445001407,1.22479620815348e-21,3.22370456012317e-20
"ADAMTS7__chr15","ADAMTS19__chr5",1.71102264461647,0.000132513417680762,0.00135584113011968
"WWC1__chr5","VPS35__chr16",1.70994295724759,3.87731719928831e-20,9.70510469300007e-19
"GLUL__chr1","GJB3__chr1",1.70958502079463,3.69185089137048e-13,6.84005864167837e-12
"ROBO1__chr3","RHOT1__chr17",1.70921253951487,3.80258573722405e-14,7.43905437495446e-13
"PVRL3__chr3","PSMB7__chr9",1.70806898310867,9.45115835726724e-12,1.60330332707034e-10
"SERPINB1__chr6","SCN5A__chr3",1.70767161791325,4.63981756281503e-10,7.09411588204518e-09
"KIF20B__chr10","KIAA0825__chr5",1.70492734500635,6.78681380540047e-05,0.000716520711142224
"TPD52L1__chr6","TMEM59__chr1",1.70450992715938,1.04920523810465e-19,2.58512132851391e-18
"TPBG__chr6","TMEM56__chr1",1.70442483381816,4.55459508613623e-11,7.40729242149763e-10
"TRPV6__chr7","TPGS2__chr18",1.70130398334126,1.28275610156029e-07,1.70594826230023e-06
"LINC00263__chr10","LGALS3__chr14",1.70010430433092,6.4570607275177e-17,1.43054552905779e-15
"CACNA1A__chr19","CA13__chr8",1.70009687770409,1.01541147415024e-26,3.15094352027769e-25
"VTN__chr17","UQCRC1__chr3",1.69953773088678,0.000523270458426895,0.00496922870520174
"RAB32__chr6","PTGS2__chr1",1.69914357013912,1.13598893725998e-15,2.39865016048481e-14
"NR4A1__chr12","NMBR__chr6",1.69903786453967,2.73670608093935e-20,6.87742972308403e-19
"MUC15__chr11","MS4A1__chr11",1.69672660673517,0.000410790197818474,0.00395069371927406
"ASB9__chrX","ASB15__chr7",1.694584717356,1.04436315293492e-05,0.000119541943453447
"DNAJC12__chr10","DMD__chrX",1.69391921585658,4.18536557123764e-15,8.5415808385798e-14
"GPC6__chr13","GNPDA2__chr4",1.69198446792514,2.0186017978014e-10,3.1552966728578e-09
"PARM1__chr4","OSCP1__chr1",1.69190236440199,1.47428481248886e-16,3.23213855990887e-15
"MAL2__chr8","LST1__chr6",1.69138507789109,1.36849549488756e-14,2.73670136109895e-13
"SLC43A1__chr11","SLC22A23__chr6",1.6900769480002,5.532051357523e-05,0.000587990475559447
"SHMT2__chr12","SERPINA1__chr14",1.68918393312042,3.1091256586373e-16,6.7073352393753e-15
"FBLN5__chr14","FAM86FP__chr12",1.68911750134311,0.000864791609015025,0.00789890373473463
"FOS__chr14","FLJ46361__chr10",1.68765520021715,2.53762555196809e-11,4.18464639451073e-10
"ZNF165__chr6","ZBTB1__chr14",1.68645411168541,1.63825089198562e-09,2.43585093286736e-08
"NDRG4__chr16","NAB1__chr2",1.68621615362312,6.19136088838416e-12,1.06174535452526e-10
"VANGL1__chr1","UBR4__chr1",1.68528357188648,4.2978302250464e-17,9.62326962001502e-16
"LINC00643__chr14","LINC00263__chr10",1.68425870781267,3.01434339414344e-20,7.56508120352228e-19
"PLEKHG1__chr6","PIGW__chr17",1.68198469851362,0.00014346856594536,0.00146002636469328
"TMPRSS3__chr21","TMEM14E__chr3",1.68038868143443,4.19952479091411e-05,0.00045298298800625
"HNF1B__chr17","HIST2H2BE__chr1",1.68036677272156,2.72407917548466e-12,4.80668984671421e-11
"PPAP2C__chr19","PMM2__chr16",1.680174368784,2.52556609461444e-09,3.72585074598155e-08
"RNF24__chr20","RGS6__chr14",1.67981760385346,3.36365935027574e-13,6.25653881904636e-12
"HIST1H2BK__chr6","HES6__chr2",1.67975939677369,2.86115292634257e-13,5.33235384635323e-12
"HPGD__chr4","HNF1B__chr17",1.67943373994015,0.000154151586336349,0.00156285229537786
"TMEM98__chr17","TMEM127__chr2",1.67874983878583,6.94898957165831e-17,1.53592988216607e-15
"CAPN13__chr2","CAMK2A__chr5",1.67861837986149,1.82052340630089e-06,2.22681238396597e-05
"TSPAN7__chrX","TRAF3IP3__chr1",1.67640366472142,4.85394762852913e-19,1.15820583691848e-17
"C14orf132__chr14","C12orf60__chr12",1.67449462364447,1.03464821154214e-11,1.75047286497076e-10
"C6orf132__chr6","C5orf30__chr5",1.67287065542867,3.6311150906302e-09,5.31532246186906e-08
"SLC22A23__chr6","SH3YL1__chr2",1.66863310546315,1.36104506438098e-07,1.80498453520503e-06
"ANK1__chr8","ANGPT1__chr8",1.66764379371101,0.000808277555315081,0.00745004488213973
"PLD1__chr3","PIF1__chr15",1.66597590241744,1.49763972100173e-11,2.51353423157111e-10
"CDC42EP3__chr2","CD8A__chr2",1.66517081426788,3.31539314716331e-12,5.80670062049047e-11
"EXT1__chr8","ETFDH__chr4",1.66446654607458,2.90369177893794e-17,6.54040133949573e-16
"DRAM1__chr12","DOPEY2__chr21",1.66429116055631,7.92402371461573e-10,1.19990544999045e-08
"MDFIC__chr7","MAPK8IP2__chr22",1.66406518627867,3.30029812036953e-12,5.78562466407638e-11
"PRR5L__chr11","PPT2.EGFL8__chr6",1.66349611467903,0.000348357001723283,0.00339167986530994
"PLCH2__chr1","PICALM__chr11",1.66050166122711,0.00048083594594048,0.00458236898960323
"EGR4__chr2","EFCAB13__chr17",1.6598228033686,0.000437558094624776,0.00419744815848681
"ELAVL4__chr1","EIF2B5__chr3",1.65982111795173,1.76574097132428e-14,3.51622474985104e-13
"LIMA1__chr12","LCTL__chr15",1.65901235589753,4.95070862558766e-18,1.14095721471165e-16
"SPRED1__chr15","SNURF__chr15",1.65716920878196,3.79453284176222e-11,6.21395854797421e-10
"RIPK2__chr8","REEP2__chr5",1.65624986654618,1.02321924471869e-05,0.000117263779785893
"NFIX__chr19","NCRUPAR__chr5",1.65507039825089,4.62917894334493e-15,9.42696375768668e-14
"ONECUT1__chr15","NUBP2__chr16",1.65434432440495,5.96824724779779e-08,8.13179066250054e-07
"RASGRF1__chr15","RAB1B__chr11",1.65407722847813,4.2622511296445e-11,6.9497861818828e-10
"SIPA1L2__chr1","SETD5.AS1__chr3",1.65200002805865,4.03495567294935e-14,7.8773339160534e-13
"C2CD2__chr21","C21orf33__chr21",1.65113714568445,5.12023984070728e-12,8.82867632387648e-11
"SRGAP1__chr12","SORBS3__chr8",1.64972139566626,6.6464186835132e-16,1.41925446645234e-14
"KCNT2__chr1","KCNA3__chr1",1.64944650374202,8.07361316879975e-05,0.000844823597253476
"MT1F__chr16","MRPL14__chr6",1.64785930396586,8.37142520189772e-08,1.12921622744799e-06
"ANK3__chr10","ANGPTL1__chr1",1.64756051298342,4.48732384993902e-09,6.53827649314938e-08
"RPS6KA2__chr6","RNMT__chr18",1.64692184158764,1.97929906294938e-15,4.10590490577578e-14
"LAMB2__chr3","KPNB1__chr17",1.64691755364752,4.90389502299459e-11,7.94120035514582e-10
"TTC9__chr14","TRIM32__chr9",1.64668274790195,1.78140291063682e-11,2.97919931019599e-10
"NCK2__chr2","MYOZ2__chr4",1.64598447510746,1.04333554462901e-19,2.57401502903382e-18
"NEDD9__chr6","NBLA00301__chr4",1.64545008107405,5.33904498352462e-12,9.19057629267606e-11
"CMTM7__chr3","CLPSL1__chr6",1.644879998152,2.27622104737223e-14,4.50429584850685e-13
"PLLP__chr16","PION__chr7",1.64462834961077,1.51993785169987e-09,2.26638804060019e-08
"GLS__chr2","GINS3__chr16",1.643582063487,4.83989370268506e-12,8.36054032845908e-11
"CDCP1__chr3","CDC23__chr5",1.64336470876049,3.20141879781537e-19,7.71688934197894e-18
"HPN__chr19","HNF4A__chr20",1.64267700580131,2.617611074152e-18,6.07710246674749e-17
"PLCB4__chr20","PI4KA__chr22",1.64186857692234,4.43518450938909e-15,9.04165230403829e-14
"TNS3__chr7","TMEM230__chr20",1.64174178080511,1.25062852173527e-09,1.87277161677917e-08
"SCN9A__chr2","RXRA__chr9",1.64172955897484,1.46842141768384e-12,2.6236593407259e-11
"APOH__chr17","APOBEC3F__chr22",1.6402835475253,1.03678362642061e-10,1.64509966180493e-09
"PLOD1__chr1","PIP4K2B__chr17",1.64001732787268,3.97448870113794e-13,7.34022322695384e-12
"FAM115C__chr7","F7__chr13",1.63959261561739,8.86688819680376e-08,1.1943439283193e-06
"RPL10L__chr14","RIT1__chr1",1.6385205000909,9.09277296100653e-17,2.00274153166785e-15
"SOD3__chr4","SNAR.A6__chr19",1.6372789462385,9.78533045881915e-09,1.39459408002085e-07
"RYR2__chr1","RPP21__chr6",1.6369214782444,1.94811414826197e-05,0.000217072294657162
"ADCY1__chr7","ADCK1__chr14",1.6347496999331,2.22321010657571e-19,5.40028593754084e-18
"NCAM1__chr11","MYO1H__chr12",1.63472968339799,6.89052447878819e-09,9.94023905344574e-08
"EDARADD__chr1","DYSF__chr2",1.63463253813027,3.3172055773784e-10,5.12580139013058e-09
"PRSS22__chr16","PRDM16__chr1",1.6344241712953,3.6204457069243e-10,5.58068376586096e-09
"HUNK__chr21","HSD17B10__chrX",1.63416712582785,2.18122577489175e-06,2.64745052626232e-05
"FHOD1__chr16","FERMT3__chr11",1.63271016115523,1.89083978831521e-07,2.48146460552645e-06
"PRR15L__chr17","PPP4R1L__chr20",1.6312779855232,1.80551994748613e-10,2.83159468610729e-09
"FHOD3__chr18","FER__chr5",1.63123430892272,2.75610493300733e-06,3.30907693926127e-05
"CBR1__chr21","CASP8__chr2",1.63012939751611,1.89466916798092e-12,3.35330261806983e-11
"MAOB__chrX","LY6G5B__chr6",1.62916847995601,9.11778690910727e-10,1.37626147770215e-08
"PARVA__chr11","OTUB1__chr11",1.62512037664285,6.82451601065531e-18,1.56897449597766e-16
"TRIB1__chr8","TNFRSF10C__chr8",1.62485935575877,5.10304809583226e-17,1.13589402726782e-15
"PTGFRN__chr1","PRR18__chr6",1.62445070523054,1.49557043775399e-15,3.13340245373337e-14
"SCGB2A1__chr11","RUFY1__chr5",1.62429985906962,7.44406325513621e-15,1.50296909610646e-13
"CYTH3__chr7","CYP27A1__chr2",1.62263064074754,6.42303528791087e-06,7.47429315707756e-05
"MEX3A__chr1","MCTP2__chr15",1.62248419973662,8.36997169737304e-05,0.000873899033905833
"GGH__chr8","GCLC__chr6",1.6216075160268,2.96753376568662e-07,3.83063204261925e-06
"KIRREL3__chr11","KIAA1407__chr3",1.62043703188195,0.000823615229424551,0.00755945433875678
"FOXQ1__chr6","FN3K__chr17",1.6192447091661,5.23632073618228e-06,6.16164316764463e-05
"SHISA6__chr17","SERINC5__chr5",1.61861849387438,0.000246888631007238,0.0024491870597243
"NOV__chr8","NHP2__chr5",1.61799245211829,6.9265437486654e-06,8.0157883504151e-05
"RNF213__chr17","RGS17__chr6",1.61739572235845,1.51921877893701e-10,2.38853548122725e-09
"MACC1__chr7","LRRC8B__chr1",1.61691002761686,1.20227827026186e-14,2.40684902027634e-13
"TCEAL7__chrX","SYS1__chr20",1.61584799088266,0.000347888085415558,0.00338886032896042
"C1orf198__chr1","C1orf122__chr1",1.61159123212748,2.81593530103676e-15,5.79059252654981e-14
"CLDN7__chr17","CKMT1B__chr15",1.61150019271024,9.4629365043066e-15,1.90043118021664e-13
"GCNT1__chr9","GAN__chr16",1.61105177623092,1.25922008231727e-22,3.44381202831141e-21
"GSTM4__chr1","GRHPR__chr9",1.60990119356195,7.90305162858725e-06,9.11237764960598e-05
"FAM129B__chr9","FAF2__chr5",1.6093865185655,6.47139984275561e-14,1.24792361457546e-12
"SNHG5__chr6","SLC9A4__chr2",1.60903738599129,1.0801547375057e-12,1.94592604665231e-11
"MSRB3__chr12","MRGBP__chr20",1.6069230138583,6.21304901736543e-07,7.83283524550847e-06
"DNAJB9__chr7","DMBT1__chr10",1.60659023778181,8.80401898807917e-14,1.68569757686647e-12
"SACS__chr13","RPS21__chr20",1.60517193976938,2.06347604189769e-15,4.27114679515691e-14
"RASGRF2__chr5","RAB20__chr13",1.60457472965647,0.000190159731457129,0.001913545583108
"SLC2A1__chr1","SKIL__chr3",1.60426406841459,7.31745845797835e-09,1.05320129427932e-07
"RHOB__chr2","RBPJ__chr4",1.60334438724148,8.98946194229146e-14,1.71946206260551e-12
"CHST11__chr12","CHMP4B__chr20",1.60181729170631,3.20749338519652e-10,4.9643906628537e-09
"TEAD2__chr19","TAF5L__chr1",1.60082256292888,2.52639027743165e-10,3.92306684165188e-09
"PPP1R3C__chr10","POLR2E__chr19",1.59900026214232,5.42908869661753e-06,6.37933407199724e-05
"SLC30A2__chr1","SLAMF7__chr1",1.59849136230281,6.88591161095422e-05,0.000725130326795929
"DIRAS3__chr1","DHRS12__chr13",1.59555806610965,4.22036299200613e-16,9.06322952533317e-15
"HERPUD1__chr16","HCG4B__chr6",1.59530570434407,1.55800295643518e-08,2.20217949668751e-07
"RBMS3__chr3","RAD51B__chr14",1.59510127208071,3.75228532211378e-05,0.000406831256553678
"TMOD1__chr9","TMEM133__chr11",1.59490262747734,1.10804605811972e-12,1.99427184822347e-11
"ITGB4__chr17","IQCK__chr16",1.59297415539785,3.40347043864516e-05,0.000370499909847444
"IRX1__chr5","INPPL1__chr11",1.59256625491208,2.91003904427786e-07,3.76155388910828e-06
"PCLO__chr7","PAQR7__chr1",1.5916468154051,1.23094051794855e-10,1.946637147129e-09
"MSC__chr8","MPPE1__chr18",1.59154046582972,0.000467535794896,0.00446688142161001
"MLXIPL__chr7","MGC32805__chr5",1.59101751315452,5.52406392871759e-06,6.48408447980776e-05
"RERG__chr12","RASGEF1A__chr10",1.59020968400254,3.28901495502499e-06,3.93142344212917e-05
"FGD6__chr12","FCER1A__chr1",1.58990292278304,1.84952900730006e-11,3.08766777208097e-10
"LMO3__chr12","LINC00568__chr1",1.58931239306978,0.000692736122317234,0.00645847421783477
"IL15RA__chr10","IFNK__chr9",1.58910883484418,6.92776167681798e-10,1.05326500537817e-08
"NLRP2__chr19","NEK6__chr9",1.58512922640253,3.86851344854319e-12,6.75043094649762e-11
"LMO4__chr1","LINC00570__chr2",1.58500406805063,1.72375040222153e-12,3.06160104334422e-11
"PGM2L1__chr11","PDE1C__chr7",1.58226936382494,4.91990283776406e-12,8.49098847744887e-11
"TMEM144__chr4","THBS4__chr5",1.5821149883598,9.80134038131266e-11,1.55651874391636e-09
"RDH10__chr8","RANBP2__chr2",1.57922275671154,1.52425165062115e-07,2.01717840990466e-06
"RHOQ__chr2","RCAN2__chr6",1.57899011095453,1.25838368564002e-13,2.39727166242189e-12
"SNX10__chr7","SMOC2__chr6",1.57390013674264,4.71217866971304e-10,7.19892906226653e-09
"PEX5L__chr3","PCNXL3__chr11",1.57268721410778,0.00078139906237932,0.00721391278986048
"ABHD4__chr14","ABHD3__chr18",1.57170885930933,1.77259054318843e-15,3.69739691889349e-14
"GDA__chr9","GAS2L3__chr12",1.57114193847281,3.70313063255143e-15,7.59021287353113e-14
"ACVR1C__chr2","ACTR8__chr3",1.57111474613361,3.60436347910931e-12,6.29531063107281e-11
"SHANK2__chr11","SEPT6__chrX",1.56951475907612,5.57080940025349e-06,6.53489485077532e-05
"TMEM123__chr11","TGM4__chr3",1.56786189526349,5.35031276156578e-13,9.80700393482736e-12
"G6PD__chrX","FTH1P18__chrX",1.56784067639886,1.1368422811103e-12,2.04415275246646e-11
"DOCK10__chr2","DNAJC25__chr9",1.56640750181038,1.04041750982314e-07,1.39346634306433e-06
"GALNT2__chr1","FZD6__chr8",1.56430152174327,9.09918256348932e-16,1.9386285466158e-14
"C1orf173__chr1","C1orf106__chr1",1.56406622803557,1.54944244814377e-05,0.000174293829672744
"HDAC7__chr12","HAGH__chr16",1.56399950201857,2.32436519325093e-14,4.58995333563805e-13
"KCNJ8__chr12","KANK1__chr9",1.56370513639302,2.02840193239076e-13,3.81041150281517e-12
"VDR__chr12","UCP3__chr11",1.5617904596117,8.91253831686403e-13,1.61330602597794e-11
"LMO2__chr11","LINC00565__chr13",1.56124972878757,8.76512493033228e-10,1.32514664746736e-08
"NXPH4__chr12","NRIP3__chr11",1.56096137229627,0.000660103746183841,0.00616945627862623
"SKIL__chr3","SFN__chr1",1.5582389543207,9.5106204773449e-12,1.61049915574251e-10
"KCNJ3__chr2","KAAG1__chr6",1.5577913313608,1.65512950806368e-19,4.04116762834464e-18
"CAPN2__chr1","CAMK2G__chr10",1.5569745214602,1.55345058315063e-12,2.77215383573e-11
"PRLR__chr5","PPP1R14C__chr6",1.55689021251524,2.48200630007924e-13,4.64865758760134e-12
"SP100__chr2","SNORA16B__chr1",1.55597263555633,2.77827159798721e-17,6.26536714305039e-16
"BDH2__chr4","BCL9__chr1",1.55562554422866,2.64358786560134e-15,5.44803963840068e-14
"GPC5.AS1__chr13","GNPAT__chr1",1.55543318773611,1.38676073862496e-05,0.000156646768909352
"ARHGEF40__chr14","ARHGEF26.AS1__chr3",1.55476116308937,1.08236373437302e-11,1.82792760073112e-10
"LPPR4__chr1","LOC648691__chr22",1.55451813787936,1.66119226060838e-13,3.14561235881534e-12
"NCMAP__chr1","MYT1__chr20",1.55303375696894,4.22673150982634e-12,7.32814422685305e-11
"CDH1__chr16","CDC40__chr6",1.55233388272161,8.45593440459662e-09,1.21152576480718e-07
"CAPN5__chr11","CAMK2N2__chr3",1.54921267413372,0.000335187199842335,0.00327188414391552
"TSPAN2__chr1","TRABD__chr22",1.54915546786676,3.38631974193303e-19,8.1418155830853e-18
"CADM1__chr11","CACNA1B__chr9",1.54905432758519,8.91512033676592e-09,1.2734538482555e-07
"MARCH3__chr5","MAGEL2__chr15",1.54819758448701,2.31156476944474e-06,2.79487850370868e-05
"TM7SF2__chr11","TEX12__chr11",1.54804015954237,1.55400085508912e-07,2.05367189926393e-06
"ST3GAL1__chr8","SPDL1__chr5",1.54790109656436,1.03176837622016e-16,2.26989042768436e-15
"RPL19P12__chr7","RNASE2__chr14",1.54742814775984,2.11639207082048e-11,3.51146421021645e-10
